tweet_id,emotion,text
1753138008,love,@karaokevegan Happy Mothersday
1753452216,surprise,I love @therealsavannah! Thank you SO much for saying &quot;hi to Jenn &amp; Laura&quot; yesterday in Arcadia! My friend Shannon surprised me w/the vid
1751988309,neutral,@SKILLETfan01 i had to make sure I was looking at the right game summary...
1753468511,love,Happy Hug Your Mom Day!! love you mom
1696133453,fun,@hcolephotos YOU'RE A BIG DAMN DEAL!!!!!!!  Have fun
1694219207,love,well - that blows.  Sorry to cut it short. It wont work for me. I didnt get to say bye..so goodnight guys - thx for watching!  Love u guys
1695138336,love,I kinda forgot how much I love the darkness
1964533526,neutral,wants TFA back.  http://plurk.com/p/x2rgl
1752018053,happiness,@jerwjr Thank you!  I'm working on @ddlovato's
1965808252,worry,@Natasja_Cupcake I think only 23.  I get confused easy tho. LOL I hope so if so two stopped following me 2. I know one did already.
8840171551,anger,I am furious about what happened yesterday!
1962217992,worry,Can not get pictures to print without brown splotches. Must not have gotten tanks clean enough... Will have to do again prob
1961269403,happiness,I'm packed up &amp; leaving my Canterbury office &amp; my fab QA&amp;V colleagues for the last time   A great bunch of people. I will miss you xx
1752799350,hate,"@DinkyShop Oh yeah, and a few will say she went too far, and it'll all end up putting her back on top, where she belongs."
8036668699,empty,"I don""t react to anything anymore it all feels blank."
1694567558,love,@dajuin Appending the #verticalchinese hash tag is a nice touch.
9656549356,fun,"This party is amazing I""m having a great time!"
1694530362,worry,good morning guys!  experimental chemistry test this morning :s wish me luck!
1694567599,neutral,The work got me back.100 percent monday feeling
1962479987,neutral,@ropiko I am also very tired
1962368203,sadness,i'm still here in the office...and the sun is shining
1962454206,sadness,@Victoryhawk Darn. No bacon
1695767378,empty,@mikerosenhouse did you run into someone I know this weekend?
1962006463,sadness,no luck in goin to forum.. im about the only person on earth not goin out
1963385478,fun,@jUjUbEAN0273 lol yea im thinkin bday bash ! but everybodys lame wants to sit in the house instead of qo wit me  lol
1966075880,sadness,@AwkwardTown fuck! I'm already thinking about all the shows I'm going to have to miss because I'm broke.
1753582745,happiness,@Storm_Crow Morning!
1751359364,neutral,"@Carmen_Believer I know! That's ok, most did ;) Thanks"
2863365561,empty,"I don""t react to anything anymore it all feels blank."
1957745839,surprise,Endlessly fascinated by the dual engine monitor in this cab. Then it reminds me of #sustainability fail . Sorry next gen.
1753415457,enthusiasm,@YvetteCYL Awwww so sweet of him.
1752193915,neutral,"@Cryo ahh, that would be a good reason.. Heh hope that goes well hun"
1752051616,love,the grates &amp; children collide tonight
6786508595,enthusiasm,This trip is going to be incredible I am counting down the days!
1963191016,sadness,@LLDA  lo siento but I dint have enough room =/
1964630557,sadness,ahh sore throat and tired. want to go back to bed. but have work
1751104228,surprise,is off to somewhere.
1753885586,happiness,is playing MYBRUTE!  follow me at: http://yhana09.mybrute.com
1751503004,enthusiasm,@LauraJames3 I crochet Laura. Simple stitches...I can make a mean afgan!
2888971138,enthusiasm,This trip is going to be incredible I am counting down the days!
1957585499,worry,Can't sleep bc I know I have to be up early !
1695281498,neutral,@AffirmationSpot Around better..  How are you ?
1962002710,neutral,Will be back in Dallas tomorrow.
1966421405,sadness,@shanisfearless gaah rain for tomorrow
1961578052,relief,heading to Sam Adams Brewery... but can't sample it when I get there
6558177020,boredom,Everything feels slow and uninteresting today.
1961555728,worry,"@geekandahalf I'm not donating sweetie, I was at the doctor."
1961222929,worry,i'm soooo tired i have to study for all of my subjects ..... history is gonna be SO hard!!!! &gt;.&lt; help me!
2608684433,anger,I am furious about what happened yesterday!
1753384012,love,What a fun night
8679637860,boredom,Everything feels slow and uninteresting today.
1753852929,neutral,@kevinmoreland) hello
1694109369,relief,@prayagn I think we have it pretty much figured out. @adawada added a box in the Helsinki group where you can see the tweets
1752644552,love,A very special HAPPY MOTHER'S DAY to all Mommies!
1961522595,happiness,i really wanna play....
7653744641,fun,This party is amazing I having a great time!
1753853725,sadness,@codelust @prolificd caught me at lunch today... you were correct of he stalking me
1753094453,sadness,@wolfchild59  heheheheh... lol... I always figured he'd send them your way if he got any dupes... I felt bad not sending him stuff...
1960902150,sadness,I'm too busy at work today...it is interferring with socializing
1693958243,relief,@deuhlig thanks for sharing
1963295507,worry,My comp is being slo w
3033721646,empty,"I don""t react to anything anymore it all feels blank."
1752896711,love,@kootoyoo Thank you Kirst - your posts on running inspired me
1957182504,sadness,Headache of the century coming- I can feel it  Fuck.
1752255470,empty,A little twitter mention on SNL
5229312335,enthusiasm,This trip is going to be incredible I am counting down the days!
1694221553,neutral,"im sitting here super nervous about the chiodos contest, i hope i win!!!!"
1963195424,neutral,i am talkin on da phone and typin at da same time
1751820556,hate,"@etniqminerals though I have to admit that seems less &amp; less tempting. who has time, when there are more complete packages to be had?"
1694664836,worry,"@karuski try again, minna  i edited quickly, sorry!"
1957701226,neutral,@Jemistryteam --- has demi ever replied to you? Coz I haven't got any...
1964768109,worry,@jennyboomboom83 I know how you feel Darian is in LA with Bam and I am missing him terribly. And I won't see him until Sunday.
1752897429,fun,@vampire_peter let's smoke and watched dazed and confused. that's a perfect pizza movie too
1695619439,neutral,@desire4it oh yeah - love his choregoraphy. the pants...not so much.
1960347100,neutral,My baby is going to her first sleepover tonight   I'm gonna need a lot of wine to get me through today
1963067797,surprise,@TheMandyMoore boston needs one too
1964092952,worry,@ego_assassin @slinka sucks about your cat... hope you guys feel better
1963569983,hate,@methodphoto I think you need to define what you mean by 'clue'. Won't be at WWDC this year
1965464516,neutral,"@OMSVU ... Thanks Okiebud!  I get the message..Sorry, the content you selected is not currently available.."
1119345557,fun,This party is amazing I having a great time!
1957720998,worry,Shit... It's 2am and I'm wide awake
1964380264,neutral,@Jordanknight Hi Jordan i'm gonna all of u...I know ur busy and i know ur probably tired. but please reschedule NC. don't leave us out.
1960576554,worry,nomatter how much i sleep am still tired  either going to sleep early or late....
4701048720,anger,I am furious about what happened yesterday!
1964320552,sadness,Sick at home and so bored  I want to get better already so I can enjoy being a college grad!
4416460689,empty,"I don""t react to anything anymore it all feels blank."
1695620048,neutral,getting ready for school hopfully today is a good day
3566500166,anger,I am furious about what happened yesterday!
1966418313,worry,@InNoSenseLost I know. But it won't be the same
1753710843,love,"Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I'm still exhausted from last weeks meetup"
1694475030,happiness,@saraesse right on!  i'm 29 myself... i turn 30 in october. i think that pretty much makes us awesome
1962882921,neutral,showed my fluids decreasing slightly. So doesn't look like she's letting me out of this bed anytime soon  I have a follow up U/S next week
1751069465,happiness,Playing d.j in Ray's ride! On our way to have some delish sushi
1753292455,empty,@hrmarkus welcome
1751322097,neutral,Sleepless in Seattle
1961062876,worry,Art History Quiz...  I didn't study
1753346737,neutral,heading of to spin
1693996812,happiness,"@MrMaxROI Hey, it's good to see you here! Will now follow you. Would be nice to have a photo!"
1961547789,worry,@blkademic what's the matter?
6458416121,enthusiasm,This trip is going to be incredible I am counting down the days!
1752383310,happiness,@Warmnfuzzy Re-direct that energy into creating men's jewelry.    And frequent walks too.
1693976959,relief,@geoffsays Thanks for the link Geoff
1957141622,sadness,@IvanaE i love it to.. but i knw there gna cut stuff out on tv
1696176216,neutral,@JJaneBB follow me if you like to hear interesting stories
1961281760,sadness,im sad about missing out on the opportunity to be in valencia's new video.
1751289628,sadness,"@tooshie Interesting people like you should never be bored, Tooshers."
1965285869,worry,"@heyagainlando Their inability to manage money, tough job market, and they're getting behind on bills. This is why no savings is bad"
1965794496,happiness,"@Gemma_Rigby Well my neck hurts from moving out  you massage me, i massage u?! lol!"
1961930572,neutral,Just had lunch w/ @JoshHolden at Jason's Deli... then stepped in dog poo
1957207486,empty,@Steinmoney      You'll be missed!!  Bring me back  a keychain!
1752564606,neutral,nothing to do &gt;.&lt;..any1 wanna keep me company?
7197212687,boredom,Everything feels slow and uninteresting today.
1752895437,love,says Happy Mother's Day!  http://plurk.com/p/sutar
1694476875,happiness,@blondiepops oooh sounds yummy.  If you get a chance to take some pics  please add them to the website as we don't have many pies on there
1961424200,sadness,Evermore &amp; End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later
1966345659,sadness,plus.. janessa hurt my feelings
1751642539,love,@sonya415 hotness personified
1957223709,worry,Complicated with a dream
6232952931,anger,I am furious about what happened yesterday!
1695924435,love,O.M.G  im so sorry to hear about davids cooks brother! if u actually c this david Ireland Loves You!
1351728094,fun,This party is amazing I having a great time!
1966178146,worry,This weekend is completely different from last weekend.
1752192622,neutral,@CandyCotonCrush
3147597133,boredom,Everything feels slow and uninteresting today.
1961870799,neutral,@CBrown7785 I want some ice cream
1694221697,love,"@LittleFletcher Oh, and Happy Judd Day haha  #juddday"
1695580320,happiness,@echoinghim it was my pleasure playing guitar for you!  So fun
6488450174,enthusiasm,This trip is going to be incredible I am counting down the days!
1957669387,neutral,It's natsmith88 last Friday today
1962054018,love,i have an ipod nano i never use.tut for the love of all things Apple
1694439856,neutral,@AngstyRossini lol.  You must be new here
1962364197,worry,Looking for a new laptop battery. Why are they so expensive??
1962439166,happiness,"@tashababyyy i'm getting them this weekend. aw, i really want you to!"
1753216052,worry,@kelsistoudt kels i think i figured this out.. and yer my only real friend on here so im pretty much just stalking you
1694255941,sadness,no eggs today ... shame was looking forward to a egg and bacon sandwich
1753664724,happiness,is celebrating her 21st birthday
1752619956,love,Happy Mother's day to all the wonderful mommies out there  I LOVE YOU MOM!!
1956997352,worry,$#@! My nose stud fell out and I can't find it  Looks like I'll have to head into Amsterdam today and get a new one
1751853679,neutral,@derekcody oh ok. Well good for you...can I get some weather updates instead??  jk.
1957132096,worry,Very Sad.... please get better Grandma
1753772814,worry,@twilightgossip I hope you feel better soon
5331765407,fun,"This party is amazing I""m having a great time!"
1751760285,boredom,Everything feels slow and uninteresting today.
1957156949,hate,"Working late at night on a Dell notebook, Dell's quality has gone down hill, warrenty service sucks too, poor people  buy a Mac instead"
1694589169,happiness,@inkcircles Thank you!
2970997937,anger,I am furious about what happened yesterday!
1751288564,neutral,@Kris_Brown been holding onto this one for a while  http://twitpic.com/4w5eh
1962713609,happiness,"@danosphere It's a beautiful MN day, but I'm stuck inside playing Zelda.  I've gotta play at least 10 hrs. today."
1752619643,sadness,"@TiptheMilkman awww  no problem , sorry for tha loss"
1694365498,neutral,@grcrssl 2ND BREAKFAST !? I want more food =/ LOL. Tweet me what breakfast you're having  LOOOOOOLDING'
1695191580,love,@MckMama That is INCREDIBLY sweet!!!! What a good Hubby...
1957722577,love,@Nasnous Thanks bro but I'm awake already  How are you?
1963280466,empty,Someone just bought the domain i planned on buying yesterday damn
1694770427,love,@TrIsHa87 dan humphires is the most adorable human being ever   i &lt;3 &lt;3 &lt;3 him
1753773249,worry,Cleaning up from yesterdays wild party
1752475371,neutral,"Have space right next to the rack for another one. So plenty of space for CCNA,CCNP,CCIE lab!"
1962233269,empty,is watching Mock the Week and is slowing cooking
1753501549,love,i'm celebrating my mother!!  and also celebrating my legacy as a woman of God.
1753549990,neutral,@KinkyInkTattoos Always have wanted to go to Oz
1693974796,relief,Thank god camera fixed itself. I want a new ipod
1963152056,sadness,just watched UP in 3d - that movie is so beautiful but so sad at the same time
1965824830,worry,@chillingo  I wanted to beta test but saw the thread after the results were announced
1957444306,worry,@arielleGore I so dont  And wtf. Whatthefuck. REALLY? Really? Are they trying to kill me? But i might be... Depends...
1961761952,enthusiasm,"baby i need you , right here , right now"
1751251590,sadness,Sitting outside in the cold by the ocean with a glass of wine.
1751287229,happiness,"New Star Trek movie = Awesomeness. Unnecessary brief underwear scene (pun intended) but besides that, just awesomeness.  #startrek"
1694665742,neutral,"woow, i think david henrie is weeeeeell hot!"
1694310920,neutral,@laylaymusic you know you love it   Stat-K
1695512796,worry,"@SteveS86 Not true, you can get worse burns today... don't forget sunscreen"
1752160144,neutral,"watching Baby Mama...again. and eating pineapple, orange, raspberry sherbert"
1961919879,sadness,I saw amazing heeels. But they were too big
1964493215,enthusiasm,Back to Work
1960761762,neutral,@spifferiferfied - We used to eat there often when the company was over there. Now since moving to Des Plaines all we eat is Wendys.
6128375578,enthusiasm,This trip is going to be incredible I am counting down the days!
1694769517,happiness,"Finally started Twittering.... got to keep up... So downgrade from full colour, pictures etc. to simple small sized text messages...."
1531202788,anger,I am furious about what happened yesterday!
5508962930,fun,This party is amazing I having a great time!
1966097148,sadness,upset.. friday night crying!
1963465314,sadness,still freakin out about missing the game!!!  #jonasnewsongs
1751211494,worry,"@Paigex3 hah yeah, its that bad, not gonna lie. :o Have fun"
1957232185,love,I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough
8435145627,enthusiasm,This trip is going to be incredible I am counting down the days!
1961536675,sadness,"has the urge to go shopping.hmmm but i've got no money,how?"
1962908767,relief,@BrooklynDDecker twice? lucky you. i havent even watched it once. just released here today.
1695963321,happiness,@atomicfern just made my day: http://tinyurl.com/cumqmv
1752473069,worry,"@lightbrightly haha, dork  was it good, then?"
1751432227,fun,goin out wit shina &amp; gigi . moviez
1960149064,worry,@keheliya Forget completely abt uploading the assignemtn.   Only remmebered cos of ur twit.
1965557917,sadness,Is definitely working sunday afternoon to late evening
1963646284,worry,Now Im crying....  Poor thing..
1753331806,neutral,At branding iron with drea! White boubous and cowgirls can get down! Haha crunk! For the next couple hours! Haha fun times!
8774479453,enthusiasm,This trip is going to be incredible I am counting down the days!
1753216185,neutral,in the process of learning how to drive stick shift. its getting easier thanks to @mrjimson
1957701592,sadness,it's official- the Twilight Saga has ended...*sigh*...my life is empty!
1696218952,surprise,"@Llawen Don't know - pretty, though"
1964140771,worry,@gillianre no they didn't!
1960760349,surprise,"@cashbingo - I read that as follows: &quot;I'm a what?! What'd I do? Yes, she is rather simple. I miss you dicks too...   &quot;"
1964142380,worry,@beley It's so not like me  I'm in the middle of coordinating a 3-point move: stuff from IL --&gt; old NYC apt + all stuff --&gt; new apt.
1753331565,neutral,@escurel jessiebear  i need to think of more names to call you..
1753760131,neutral,"@marshawrites Yes, you should write an article."
1753291810,sadness,@asombroso bahahaha. I love Gabriel - absolutely fucking hilarious!!!
1695002469,neutral,anywho im having an early night good night twitter world.
1962865511,worry,"@MelissaHourigan i wish. i'm on lock down  we need to catch up, though. seriously."
1694836374,love,@ddlovato  i just saw your performance on the ellen show. we're so behind in australia  you were AMAZING and have such a wonderful voice!
1750894688,neutral,haha I'm bored! I think I'll go watch a movie  BBL
1695694819,happiness,Omg!!! Is this the sun glimpsing through the clouds?! Woohoo!
1964676916,worry,@tshirtterrorist no sign yet
1694312704,neutral,@John1954Moi Ha good morning! May the fourth be with you too
1753366743,surprise,Having dinner with my grandma since I couldn't be with my mum.
1752872834,happiness,"What I Meant to Say: At Yardhouse, Waikiki. @lilredbow 's bday @djjmytaco @mixmasterb @mcfloppyears (she Should DJ!) &amp; some dozen others"
1962387559,sadness,"So has anyone had that yucky new throwback pepsi and mountain dew yet? If they plan on keeping it around, I will not be drinking it!"
1694771113,neutral,At the airport waiting
1964966316,sadness,@ROAR_Fear_Me samee.. it sucks..
6536689709,anger,I am furious about what happened yesterday!
1962224876,worry,@ThePrinceBeMe Awww why you giving me sad faces? That's how you feel?
1966277050,worry,Plans were taking flight to go out tonight but they're now sinking in the Hudson since I have to work in he morning. Stupid bird strike.
1696134156,happiness,@sabrina215 YES!! cant wait. hope these vip passes help since people already campin out hahah
1752897222,love,@KielysWorld you are such a great person.
1753535136,love,@Beverleyknight enjoy!!!  have a good day. don't forget to twitpic xxx
1964248359,sadness,@MISSCOKASPLASH yay but you missed naptime
1960714137,empty,At wrk  ...gtta come back tonite
1961219854,sadness,@Nobilis I feel your pain. Mine is the same way
1753534398,happiness,Aly &amp; AJ new album this summer. YAY!
4351632277,fun,"This party is amazing I""m having a great time!"
1753484744,hate,"@Darcrider ... rather than outdated &amp; bigoted at worst, and outdated, patronising, imperialist, monoculturalist &amp; self-righteous at best."
1962515789,surprise,oh my. i have to play cluedo.
1964458450,surprise,OooooOOOOO @golougo  but you just said you were dancin at home.  so doesn't that count?
9164044829,enthusiasm,This trip is going to be incredible I am counting down the days!
1694402666,neutral,Good morning everyone! It's back to work for me - so won't be able to chat until tonight - I hope everyone has a great day!
1752920165,empty,Please Review Sunehre Ad Placement  http://tinyurl.com/oow6mk
1957704889,love,"lovely day again... hope it continues all weekend, I'm stuck at my desk today"
1693977418,worry,@BroncMurphy  I agree people should be able to cohabitate with whomever they choose
4927037439,fun,"This party is amazing I""m having a great time!"
1966209786,relief,i hate my presentation  hahah whatever im glad its over
1965859652,worry,*moment of silence* for the Budget i'm bout to b on  I spend wayyy to much $$$.... OMG! I'm on a Budget?!?!
1751214806,relief,"@LilPecan We people? I'm just an amateur Ark builder, no political affiliation. All are welcome"
1751036186,worry,"@debadowling...OOOPS AGAIN, the reply button is the RIGHT of the msg...now I'll stop spamming"
2431374066,empty,"I don""t react to anything anymore it all feels blank."
1965848782,worry,I just realized the reason why I am so sad today is because it's reeeeally gloomy outside
1960469291,worry,@tarynantoniou where are you going tonight?!
1752415465,fun,"Goodnight. Actually, great night. Seeing Daniel tomorrow!"
4621960635,boredom,Everything feels slow and uninteresting today.
1751325415,love,"You make me smile....it will get better, you have to believe that"
1753273068,neutral,"good moring  gonna take a shower, fix my hair and then Im going out ."
1962877633,surprise,always excited for a new chapter in my life. just didnt expect it to be so emotional.
1966171211,love,@maryviolet I miss standing next to you...
1957089208,sadness,I don't want her to leave..
1962874493,sadness,"i'm out of books to read, movies to watch n stuff to buy...i'm bored!"
1753217151,fun,"@katofawesome Praying for love in a lap dance, and paying in naivety. &lt;--One of my fav songs"
1751681342,worry,@OfficialAthenaR haha. It does have a nice ring to it (: Lets get used to that. ok! iloveyoutoo.
1957215947,neutral,@MrsSOsbourne Ozzy isn't following you yet
1960320482,sadness,has work to go to.
1963495610,boredom,Steve Aoki  sorry. May b nxt time.
1753758647,neutral,Time to play the drums
1957005696,fun,@IdleThumbs Up is out?  I didn't get the memo   It looks amazing.
2050589749,enthusiasm,This trip is going to be incredible I am counting down the days!
1961149264,neutral,Disneyland was a blast yesterday now back to work
1965669791,neutral,This GAR keeps going out - 3rd relight
1962148490,worry,Creased my nikes!!  ohh well... http://twitpic.com/66zfd
1752565398,happiness,"@bingofuel Why yes, we did see @CaryWilliams tonight. Delicious dinner by chef Geoff chez A-Lo/G-Mo.  Hope to see him again pre-departure"
1753155364,happiness,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara"
1962930707,empty,Breaking the daily build broke my daily plan as well
1753532693,worry,"NAPLAN testing, tuesday, wednesday &amp; thursday. i'm afraid about the maths one, english ,not so much"
1957099375,worry,#beer #friday #melbourne #cbd #mtub #mini #cmon Thirsty and lonely ... you buggers are making me feel like a scotty no mates
1695922836,neutral,I think I wanna grab a lil wind turbine too! Hehe   ill have a mini power plant by the end rofl
1694165913,neutral,Just a reminder to Hydra clients to check your email for important account updates!
1961239404,hate,French isn't meant to be taught to asians
1962330528,worry,I don't think my friends like me anymore  (via #zenjar )
1751751874,neutral,blogging..it's my new passion
1961864641,sadness,Ugh. Going to skool
1752226727,surprise,Jonas brothers concert  was greaattt
1958051802,worry,"was doing a hard copy doc review,while writing comments realized 've forgotten writing i.e. on paper,can hardly recognize or read it back"
1694645103,love,@Pebbles945 http://twitpic.com/4jcf1 - Looks great!  Love the way they did the bottom.
1751784501,neutral,"@chelemodica i wish, 2:55 i Corning NY 2:56 in Ottawa and 2:53 in Corning NY a few years later... its only a matter of time"
1695409753,happiness,"@macpowell I'M AWAKE, AND HAPPY!"
1957677282,sadness,Feeling pretty poo today
1752505911,worry,"Yep, this is about as &quot;boonies&quot; as it gets, if you look at the map   In transition. Gotta find a place and a job. - http://bkite.com/07kjR"
1964584298,neutral,Some d-bag stole @Catfairbanks bike
1957506990,neutral,Eating pringles at nearly 1 AM really reminds me  of touring with the Jonas Brothers (don't ask).......I miss that so much....
5211857228,boredom,Everything feels slow and uninteresting today.
1752700253,neutral,"@GeorgiaPrincez ok, smart ass.   You guys should add Marky Mark to the playlist, since Donnie produced a bunch of his stuff."
1751920428,empty,just sending a twitter from the club! i twittered u
1751287729,love,"@mom_moe Maureen, love to see you here on twitter"
1964664901,neutral,@Pisces_1988 cool i wish i could av gone 2 da 1 he did where i live but i couldnt
1752502922,happiness,@laurenmontonen I DIDDDD. I MET THEM AGAIN
1962165449,fun,4 more days until my birthday!!! I don't want to get older
1751141549,love,@juicystar007 together
1751070187,happiness,"@penpen72 Haha, true  thankfully the regular keyboard does the job... most of the time."
9083785544,fun,This party is amazing I having a great time!
5331297507,fun,"This party is amazing I""m having a great time!"
1751886346,enthusiasm,@jadedcreative did you find me a spot on your team??  wink wink.
1956991723,worry,ahh! big scary bug flying around my room!!!!!
1963095233,neutral,way to not wait for me at my locker nd then just pass me in the hall nd not say anything
1695884052,neutral,"@Pink Hey lady, will you be coming to Canada in the fall? I'd love to see you in concert some time! It'll be my 1st time!"
1695220121,happiness,@twlux_e thanks for following me. Nice to meet you
1960573430,worry,"ok, back to the dentist today. All I want to do is bask in the sun"
1962856877,worry,@laurenRIOT_x it's only on in glasgow
1694977021,worry,Rosie to the vet. Routine shots and bordatella.
1957675402,worry,My attempts at writing tonight seem to be failing.
1753416809,happiness,"aaauuuggghhh! in n out, check! mcdonald's, check! haha, next is hot cheetos!"
1753095041,love,@JasonBradbury Have a great Sunday wit the kids and Mickey
1753632782,love,@paigeebaby  HAHAHAAH LAMO  thats so bad xDD i want my oneshot to go thurther hehe like ... BEDROOM xDD
1962881046,neutral,oooh gosh Google Wave is looking pretty sexy. Lunch time's over though  Back to Powerpoint (significantly less sexy)
1404332724,boredom,Everything feels slow and uninteresting today.
1965248183,worry,"why I love so much, why your make me smile all the time? why your so special but i cant have u  ? I got scared to try."
1750965433,fun,Star Trek rocked!  It was WAY better than I expected
1753663795,neutral,@B_tifullyTragic ... in London last night so give it a few hours &amp; I'm sure a few will appear
1752592164,fun,Waiting to go to bed. Had a great weekend
1695136784,happiness,goooooood morning!
1961692427,hate,"I had to postpone the photoshoot. Stupid Wisconsin weather. Why can't it be sunny? Working out, tanning, preschool grad night, then out!"
1962114452,neutral,South of the Border! And officially out of South Carolina until January
1957474049,sadness,So many farewell parties! sad to see people leaving ..
1962464639,worry,@omgitsafox I could but won't get here in time before my Vegas trip  So I'll still look like a noob there~
1964782707,sadness,"Ps BGT was both fab and sad, I thought Greg was awesome, sad he's gone but a child will always win in that situation sadly"
1958065473,sadness,i keep coughing my guts up
1693994848,happiness,"@algibbs thanks for that, now i learned something new today  enjoy."
1966265183,worry,@ Kosme -&gt; careful or you're going to be like me; updating websites and such on a Friday night
1695310876,happiness,http://twitpic.com/4jh4l - I picked out a watch !! Yey
1752086741,love,@iveeanne happy mothers day to you as well!
3490677157,fun,This party is amazing I having a great time!
7031221894,empty,"I don""t react to anything anymore it all feels blank."
1694608521,happiness,@kevmarmol Agree!
1693977942,love,"@savagemike  Yep, I like animals better than some humans too!"
1694705095,love,talking to jessica about her one true love. she thinks this could be the real deal.  lol also i am thinking what i should do about my prob
1694276679,neutral,@poorprogrammer office ???????????
1961742133,sadness,"@Steffisticated If they recorded it and sent it to people, they obviously meant for it to get out there.  But if they didn't, I feel bad."
1962721788,relief,time to mow the lawn.
1753869248,worry,"@mutantsounds i was think of something with a better view, but i am on a tight budget."
1960198609,worry,"@mlbliss   Let us know what happens, poor little guy."
1962460286,hate,So bored in chem n im super hungry! Ugh
1963974368,neutral,Ugggh. Its so nice out! I don't want to be working with back-up dancers.
1962782838,worry,@danielgrosvenor #Java is not working - hmph!  Can't upload photos to #Facebook.
2704506662,enthusiasm,This trip is going to be incredible I am counting down the days!
2268293005,enthusiasm,This trip is going to be incredible I am counting down the days!
1960869894,worry,"Of all things good and awesome about shooting destination weddings, I'll miss my baby girl for few days.   #fb"
1965373466,neutral,@mandzz ohwwww  whatever I'm excited anyway.
1751921392,love,@o0CHiiNKz (blinks fast) its better now ... Lol thanks :-*
1753584600,happiness,@JfB57 good morning
1753198092,love,happy mothers day!!
1752869940,neutral,we'll be visiting my grandparents later. BTW i just heard katy perry's HOOK UP whew so cool i love it more than k.clarkson's version
1694053154,fun,@thakkar I knw maan! i was gonna say the same thing. We both would become omelettes and others would become chapathis
1965770478,worry,@paulatoole Sorry  I wasn't doing the inviting...all single women I think.
1951389512,anger,I am furious about what happened yesterday!
1966184184,sadness,Well it's after 6 and i didn't get a call back  oh well
1752351016,neutral,goin ta bed now!   goodnite jessica
1753310240,happiness,"You know you're up too late when the TCU nightly scan starts! Oh well, I graduated today"
1753236356,neutral,@Wo0t nice suggestion  thanks
1751033219,love,Alexander Ovechkin is definitely my new favorite NHL player
1961653756,worry,@Kel_Kel_17 ehh carnt stand hot weather
1694363999,happiness,"woke up, now having breakfast and online, as every morning (except holidays and weekends), haha. then bath and school!"
1695135255,happiness,Goooooodmorning
1958064440,sadness,Never has a 2pm finish looked so enjoyable. Pity I'm teetotal for another week
1693997840,neutral,@oliviamunn How long before the Frisbee Golfer &quot;accidentally&quot; catches one in the back of the head from his friend
6853331695,fun,This party is amazing I having a great time!
1957652644,surprise,"@atlprincess 'erocka the ruler' i called you, but i see i gets the no love   whats up with that?"
1965830097,sadness,"@naontiotami No, but I missed you"
1752984131,neutral,@TheEllenShow
1960303032,happiness,@zenithus at least you have a next year  into the big wide world for me!
1964458214,hate,@ShannonDae really? I hate the mobile twitter..its hard to tweet with a sidekick
1753567424,fun,I WANT RED CRUISERS!!  i don't like the other ones. LMFAO!
1695442013,happiness,@TheFifthSister So happy you came and said hi! Twas very nice to meet you indeed  Thanks so much for coming over and talking to me
1751641728,relief,@davorado Bet she plays on Medium and you play on easy too huh...  #iPhone #Fun #Game
1694530666,neutral,Listening to the simply awesome Ratatat on a bank holiday monday before a BBQ later  http://bit.ly/gJqSh
1963724300,worry,@eBlondie I know...heartless souls
1694401661,happiness,@MistressB Am happy to provide backup support for all murderous rampages
1694770368,surprise,@jeffinator today was my first day
1960909699,sadness,"@joinrick cool, not a big user of DM though"
1694291087,love,"Special mention for the new Mean Girl @LemonsAreSour... welcome her! &amp; if you're not already, FOLLOW HER!! Night"
1753416785,worry,Bout to hit the sack...got shit to do tomorrow. Happy mothers day MOM!
1961264086,neutral,@MCRmuffin
1695164104,worry,@LaurenDayMakeup good morning hun! i loved the movie what happens in vegas~ it is such a good movie
1695028850,enthusiasm,"@JanSimpson good afternoon, hope you have a great week"
1963088449,worry,@Secretfriend3 I sure hope so but I might spend all my shopping money today.
4166450037,fun,This party is amazing I having a great time!
1752053437,happiness,@Mansur_Rahal Thing about living is that there are always undeveloped pictures in your future.
2891667717,fun,"This party is amazing I""m having a great time!"
1964577180,neutral,yeah me too.
1961971583,sadness,@DinerokidMayo Im upset cuz now everyone agrees
6423366087,fun,"This party is amazing I""m having a great time!"
7667271549,fun,"This party is amazing I""m having a great time!"
6099241829,empty,"I don""t react to anything anymore it all feels blank."
1752699431,neutral,@iamjonathancook here's a quote for ya: jesus built a bridge with 2 boards and 3 nails.
1694494628,relief,I'm a good girl...ALL work is done
1695693600,happiness,"@mandydean thanks, Mandy!  What a good sister you are. @krikkert That may be true, but unfortunately my road tires can't say the same."
1752442717,hate,Just cleaned mii scrolly ball!
1961195335,neutral,i can't seem to access Restuarant City due to some internet / javascript problem...
1965367778,worry,Just woke up from a five hour nap. I still have a headache.  Medication time!
1964209476,worry,R.I.P little bird that flew into my window snapping his neck
1752256492,enthusiasm,is ur boyfriend better than mine? hell no!
1751783731,fun,I've got jam! Oh yea.
1957690674,worry,@dc493 sassafrass reminds me of rachel  i miss her
1963484466,boredom,@gillianre i can barely walk- they're twice the usual size  @ least its now&amp; not in NY ;) ive requested my song;) u retquestin owt 2nite?X
